paper_id,source_record_ids,epj_fields,sampling_stratum,G1_computationally_testable,G1_reason,G2_principal_target_identifiable,G3_input_accessibility,G4_resource_accessibility,G5_specification_sufficient_for_attempt,G6_implementation_created,G7_execution_successful,G8_numerical_target_reproduced,G9_corresponding_conclusion_preserved,assessment_status,evidence_id
PMID:36335129,epj-02945,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36335185,epj-03876,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36335518,epj-07405,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36336092,epj-03369,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36336155,epj-03406,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36336202,epj-03893,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36336705,epj-04286,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36341543,epj-00507,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36341788,epj-08872,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36343818,epj-09540,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36343836,epj-03039,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36344482,epj-07518,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36344662,epj-08424,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36346360,epj-03598,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36347284,epj-09472,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36347401,epj-03075,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36347512,epj-08019,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36347526,epj-08402,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36348107,epj-07280,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36348239,epj-09233,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36348654,epj-07754,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36349377,epj-03375,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36349403,epj-04177,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36349894,epj-03042;epj-07680,Chemistry_Materials;Computational_Science,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36351892,epj-01020,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36351940,epj-04209,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36354472,epj-05293,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36354992,epj-02967,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36355762,epj-07635,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36355780,epj-05151,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36355986,epj-01181,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36356344,epj-05665,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36356402,epj-03944,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36356445,epj-04118,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36356778,epj-08165,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36357504,epj-01078,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36357755,epj-00045,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36357860,epj-00199,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36358916,epj-07931,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36358920,epj-03318,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36358981,epj-07225,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36358983,epj-03873,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36359896,epj-03980,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36360246,epj-03729,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36361127,epj-08122,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36361147,epj-05375,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36361410,epj-09409,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36362036,epj-05465,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36362054,epj-03496,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36362290,epj-00341,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36362324,epj-04094,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36363477,epj-07499,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36364463,epj-03233,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36365839,epj-08565,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36367264,epj-08323,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36367434,epj-07317,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36367473,epj-03064,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36368215,epj-03010,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36368447,epj-03545,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36368642,epj-03096,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36368828,epj-04133,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36369260,epj-09455,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36370581,epj-08523,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36371081,epj-07918,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36371619,epj-00285,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36372336,epj-04228,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36373915,epj-08785,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36373917,epj-08953,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36373930,epj-09384,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36374389,epj-09820,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36374768,epj-00931,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36374818,epj-04016,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36375348,epj-07659,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36375656,epj-03953,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36376785,epj-08310,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36377363,epj-03677,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36377913,epj-07996,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36378379,epj-07590,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36378905,epj-04052,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36379294,epj-08881,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36379346,epj-00050,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36379782,epj-07400,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36380453,epj-09112,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36380638,epj-01067,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:36382586,epj-07269,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
